Product Name, Price
Nike Air Max 720 SATRN,$113.97,https://www.nike.com/t/air-max-720-satrn-mens-shoe-0xtR8K/AO2110-400
Nike Air Penny V,$96.97,https://www.nike.com/t/air-penny-v-mens-shoe-jRM61D/537331-402
Nike Air Barrage Low,$87.97,https://www.nike.com/t/air-barrage-low-big-kids-shoe-rCc3zx/CK4355-002
Nike Premier II FG,$75.97,https://www.nike.com/t/premier-ii-fg-firm-ground-soccer-cleat-LBTgEwNO/917803-018
Nike Jr. Mercurial Superfly 7 Academy MDS IC,$35.97,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-ic-little-big-kids-indoor-court-soccer-shoe-RrSj58/BQ5529-703
NikeCourt Borough Mid,$35.97,https://www.nike.com/t/nikecourt-borough-mid-infant-toddler-shoe-5RbcF0/870027-001
Nike Zoom Rotational 6 ,$57.97,https://www.nike.com/t/zoom-rotational-6-unisex-throwing-shoe-kgbYp9/685131-003
Nike Jr. Phantom Vision Academy Dynamic Fit IC,$42.97,https://www.nike.com/t/jr-phantom-vision-academy-dynamic-fit-ic-kids-indoor-court-football-boot-vkvbTf/AO3290-080
Nike Star Runner 2 Fire,$30.97,https://www.nike.com/t/star-runner-2-fire-baby-toddler-shoe-B4MRsF/CW1615-001
Nike Vapor 12 Pro FG,$89.97,https://www.nike.com/t/vapor-12-pro-fg-firm-ground-soccer-cleat-N3LOPg/AH7382-801
KD Trey 5 VII,$64.97,https://www.nike.com/t/kd-trey-5-vii-big-kids-basketball-shoe-LGxlpz/AT5685-600
Nike Air Max Oketo,$59.97,https://www.nike.com/t/air-max-oketo-mens-shoe-X7Ss5L/AQ2235-400
Kyrie 6 Pool,$43.97,https://www.nike.com/t/kyrie-6-pool-baby-toddler-shoe-X0Bxs5/DA5170-409
Nike Air Flight 89,$98.97,https://www.nike.com/t/air-flight-89-mens-shoe-lZjfRH/CU4833-015
Nike Zoom Pegasus 34 FlyEase,$49.97,https://www.nike.com/t/zoom-pegasus-34-flyease-little-big-kids-running-shoe-CNmDHt/918019-003
Nike Jr. Phantom Vision 2 Academy Dynamic Fit IC,$42.97,https://www.nike.com/t/jr-phantom-vision-2-academy-dynamic-fit-ic-little-big-kids-indoor-court-soccer-shoe-JJ0bSm/CD4071-306
Nike Team Hustle D 9 Auto,$37.97,https://www.nike.com/t/team-hustle-d-9-auto-baby-toddler-shoe-ZJCg0M/CK0617-600
Nike Xarr,$81.97,https://www.nike.com/t/xarr-mens-shoe-x6c2hC/BQ5240-400
Nike Tanjun Print,$51.97,https://www.nike.com/t/tanjun-print-big-kids-shoe-3XQqXr/AV8808-001
Nike SB Check Solarsoft Canvas,$49.97,https://www.nike.com/t/sb-check-solarsoft-canvas-womens-skateboarding-shoe-XPTbLMDj/921463-010
Nike PhantomVNM Elite Tech Craft FG,$134.97,https://www.nike.com/t/phantomvnm-elite-tech-craft-fg-firm-ground-soccer-cleat-Nd1nMV/CJ6319-001
Nike React-Type GTX,$123.97,https://www.nike.com/t/react-type-gtx-mens-shoe-lHpZHN/BQ4737-002
Nike Phantom Vision Elite Dynamic Fit FG,$150.97,https://www.nike.com/t/phantom-vision-elite-dynamic-fit-fg-firm-ground-soccer-cleat-19Kv1V/AO3262-080
Kyrie 3,$74.97,https://www.nike.com/t/kyrie-3-big-kids-basketball-shoe-87GgAz/859466-601
Nike Air Ghost Racer,$69.97,https://www.nike.com/t/air-ghost-racer-mens-shoe-pWBw0b/CT1116-400
Nike Alpha Huarache Varsity Low MCS,$39.97,https://www.nike.com/t/alpha-huarache-varsity-low-mcs-mens-baseball-cleat-HG3s8W/AO7959-003
LeBron 17 Mr. Swackhammer,$152.97,https://www.nike.com/t/lebron-17-mr-swackhammer-basketball-shoe-FrcDjR/CV8075-300
Nike Mercurial Vapor 13 Elite Neymar Jr. FG,$216.97,https://www.nike.com/t/mercurial-vapor-13-elite-neymar-jr-fg-firm-ground-soccer-cleat-HvrF9w/AT7898-104
Nike Jr. Mercurial Superfly 7 Club MG,$35.97,https://www.nike.com/t/jr-mercurial-superfly-7-club-mg-little-big-kids-multi-ground-soccer-cleat-9rHkCr/AT8150-010
Nike Air Force 1 LV8,$71.97,https://www.nike.com/t/air-force-1-lv8-big-kids-shoe-k92X99/CJ4093-002
Nike Tiempo Legend 8 Elite SG-PRO Anti-Clog Traction,$136.97,https://www.nike.com/t/tiempo-legend-8-elite-sg-pro-anti-clog-traction-soft-ground-soccer-cleat-D6lj77/AT5900-007
Nike Air Max 270,$76.97,https://www.nike.com/t/air-max-270-little-kids-shoe-RStNgd/AO2372-018
Nike Sunray Adjust 5 V2,$25.97,https://www.nike.com/t/sunray-adjust-5-v2-baby-toddler-sandal-r7ccmm/DB9566-501
Nike Jr. Mercurial Superfly 7 Academy MDS TF,$41.97,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-tf-little-big-kids-artificial-turf-soccer-shoe-BBCLBX/BQ5407-703
Nike Air Max2 Light,$83.97,https://www.nike.com/t/air-max2-light-mens-shoe-s2RsCf/CJ0547-400
Nike Jr. Tiempo Legend 8 Club MG,$21.97,https://www.nike.com/t/jr-tiempo-legend-8-club-mg-big-kids-multi-ground-soccer-cleat-q2K24M/AT5881-414
Nike Team Hustle Quick 2 Sport,$36.97,https://www.nike.com/t/team-hustle-quick-2-sport-little-kids-shoe-6mrCxh/BV3235-001
Nike Jr. Mercurial Vapor 13 Club Neymar Jr. MG,$34.97,https://www.nike.com/t/jr-mercurial-vapor-13-club-neymar-jr-mg-little-big-kids-multi-ground-soccer-cleat-nrBKD0/CV9351-104
Nike Lunar Hyperdiamond 3 Varsity MCS,$39.97,https://www.nike.com/t/lunar-hyperdiamond-3-varsity-mcs-womens-softball-cleat-mnNK9L/AO7918-002
Nike Alpha Huarache 6 Elite LAX,$51.97,https://www.nike.com/t/alpha-huarache-6-elite-lax-lacrosse-cleat-JB4Xo8/880409-107
Nike Little Max '95,$47.97,https://www.nike.com/t/little-max-95-toddler-shoe-w8ml2N/905462-023
Nike SFB Jungle,$105.97,https://www.nike.com/t/sfb-jungle-tactical-boot-PoBGlX/631372-222
Nike SB Air Max Stefan Janoski 2,$87.97,https://www.nike.com/t/sb-air-max-stefan-janoski-2-skate-shoe-rXl5sq/AQ7477-009
Nike Alpha Menace Pro 2.0,$90.97,https://www.nike.com/t/alpha-menace-pro-2-mens-football-cleat-fJM5KS/CK4277-001
Nike Phantom Venom Academy TF,$51.97,https://www.nike.com/t/phantom-venom-academy-tf-turf-soccer-shoe-CjqW4h/AO0571-007
Nike Force Zoom Trout 6 Keystone,$39.97,https://www.nike.com/t/force-zoom-trout-6-keystone-mens-baseball-cleat-02pL77/AT3440-001
Nike Air Zoom Pegasus 36 (Ohio State),$96.97,https://www.nike.com/t/air-zoom-pegasus-36-ohio-state-mens-running-shoe-SRJqmW/CI2069-001
Nike Air Max 90 SP,$85.97,https://www.nike.com/t/air-max-90-sp-shoe-plk6Cf/CQ6639-600
Nike Tennis Classic,$52.97,https://www.nike.com/t/tennis-classic-womens-shoe-gk2Pg2/312498-129
NikeCourt Air Max Wildcard,$75.97,https://www.nike.com/t/nikecourt-air-max-wildcard-mens-tennis-shoe-p9NhX7/AO7351-104
NikeCourt Air Max Vapor Wing MS,$64.97,https://www.nike.com/t/nikecourt-air-max-vapor-wing-ms-mens-multi-surface-tennis-shoe-s4bDtf/BQ0129-104
NikeCourt Air Zoom Vapor X,$82.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-x-womens-hard-court-tennis-shoe-Fn0HKX/AA8027-406
NikeCourt Air Zoom Vapor Cage 4,$113.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-cage-4-womens-hard-court-tennis-shoe-48HW2s/CD0431-004
NikeCourt Air Zoom Vapor Cage 4,$91.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-cage-4-mens-hard-court-tennis-shoe-DHsDCM/CD0424-500
NikeCourt Air Zoom Vapor X Knit,$126.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-x-knit-mens-hard-court-tennis-shoe-KT8X3C/AR0496-302
NikeCourt Lite 2,$54.97,https://www.nike.com/t/nikecourt-lite-2-womens-hard-court-tennis-shoe-7xRJLc/AR8838-101
NikeCourt Air Zoom Zero,$67.97,https://www.nike.com/t/nikecourt-air-zoom-zero-womens-tennis-shoe-b6XpQ7/AA8022-406
NikeCourt Jr. Lite 2,$41.97,https://www.nike.com/t/nikecourt-jr-lite-2-big-kids-tennis-shoe-wcR5Vm/CD0440-104
NikeCourt Air Zoom Vapor X,$119.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-x-mens-hard-court-tennis-shoe-pK2RFq/AA8030-009
NikeCourt Air Max Vapor Wing Premium,$89.97,https://www.nike.com/t/nikecourt-air-max-vapor-wing-premium-mens-tennis-shoe-Ll2RTZ/CT3890-003
NikeCourt Air Zoom Vapor X Knit,$138.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-x-knit-womens-hard-court-tennis-shoe-mTTtl0/AR8835-406
NikeCourt Lite 2,$54.97,https://www.nike.com/t/nikecourt-lite-2-mens-hard-court-tennis-shoe-PbnfMT/AR8836-009
NikeCourt Air Zoom Prestige,$89.97,https://www.nike.com/t/nikecourt-air-zoom-prestige-womens-tennis-shoe-BkmKA8/AA8024-105
NikeCourt Air Max Vapor Wing MS,$62.97,https://www.nike.com/t/nikecourt-air-max-vapor-wing-ms-womens-tennis-shoe-186ps8/CI9838-406
NikeCourt Tech Challenge 20,$92.97,https://www.nike.com/t/nikecourt-tech-challenge-20-mens-tennis-shoe-jh124m/BQ0234-101
NikeCourt Air Zoom Prestige,$85.97,https://www.nike.com/t/nikecourt-air-zoom-prestige-mens-tennis-shoe-vY8981/AA8020-005
NikeCourt Air Zoom Vapor Cage 4,$112.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-cage-4-mens-hard-court-tennis-shoe-gj2d2f/CD0424-302
NikeCourt Flare 2,$89.97,https://www.nike.com/t/nikecourt-flare-2-womens-hard-court-tennis-shoe-Dz6bMm/AV4713-604
NikeCourt Air Zoom Zero,$107.97,https://www.nike.com/t/nikecourt-air-zoom-zero-mens-tennis-shoe-nHMRHN/AA8018-302
